Device Id	Operator	Recipe														
IBC_konst_400nmTiO2-30deg	IS	ANA test,IV														
																
Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi			
4,3681	1	0,5	0	0	0,7	100	50	200	0	0	0	-0,6	-0,1			
																
Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0,59534594	0,09439452	21,6099722	0,07880121	0,46285376	36,47343441	64,9024	8,35	0,800345	51,808	0,04816571	NaN	NaN	NaN	13,018	13:29:51	09/16/2022
																
Vmeas	Imeas															
0,7	-0,1996316	-19,96316														
0,69295	-0,1996317	-19,96317														
0,68585	-0,1806672	-18,06672														
0,6788	-0,1617459	-16,17459														
0,6717	-0,1434914	-14,34914														
0,66465	-0,1260938	-12,60938														
0,6576	-0,1095656	-10,95656														
0,6505	-0,09443124	-9,443124														
0,64345	-0,07939477	-7,939477														
0,63635	-0,06511916	-6,511916														
0,6293	-0,05174782	-5,174782														
0,6222	-0,03915767	-3,915767														
0,61515	-0,02751173	-2,751173														
0,6081	-0,0166171	-1,66171														
0,601	-0,00673418	-0,673418														
0,59395	0,00260882	0,260882														
0,58685	0,01083919	1,083919														
0,5798	0,01868662	1,868662														
0,57275	0,02589292	2,589292														
0,56565	0,03248782	3,248782														
0,5586	0,03844381	3,844381														
0,5515	0,04387698	4,387698														
0,54445	0,04873006	4,873006														
0,53735	0,05316794	5,316794														
0,5303	0,05709555	5,709555														
0,52325	0,06063837	6,063837														
0,51615	0,06382377	6,382377														
0,5091	0,06665436	6,665436														
0,502	0,06918936	6,918936														
0,49495	0,07142273	7,142273														
0,4879	0,07341784	7,341784														
0,4808	0,07519159	7,519159														
0,47375	0,07675137	7,675137														
0,46665	0,0781339	7,81339														
0,4596	0,07933801	7,933801														
0,4525	0,08040574	8,040574														
0,44545	0,0813366	8,13366														
0,4384	0,08215111	8,215111														
0,4313	0,08286677	8,286677														
0,42425	0,08348651	8,348651														
0,41715	0,08403569	8,403569														
0,4101	0,08451495	8,451495														
0,40305	0,08493852	8,493852														
0,39595	0,08531467	8,531467														
0,3889	0,08564684	8,564684														
0,3818	0,08594983	8,594983														
0,37475	0,0862231	8,62231														
0,3677	0,08647329	8,647329														
0,3606	0,08670586	8,670586														
0,35355	0,08692177	8,692177														
0,34645	0,08712679	8,712679														
0,3394	0,08732017	8,732017														
0,3323	0,08750667	8,750667														
0,32525	0,08768582	8,768582														
0,3182	0,08785885	8,785885														
0,3111	0,08802859	8,802859														
0,30405	0,08819484	8,819484														
0,29695	0,08835938	8,835938														
0,2899	0,08852072	8,852072														
0,28285	0,08867992	8,867992														
0,27575	0,08883729	8,883729														
0,2687	0,08899286	8,899286														
0,2616	0,08914738	8,914738														
0,25455	0,08930133	8,930133														
0,24745	0,08945534	8,945534														
0,2404	0,08960702	8,960702														
0,23335	0,08975853	8,975853														
0,22625	0,08990959	8,990959														
0,2192	0,09005871	9,005871														
0,2121	0,09020839	9,020839														
0,20505	0,0903559	9,03559														
0,198	0,09050308	9,050308														
0,1909	0,09065065	9,065065														
0,18385	0,09079635	9,079635														
0,17675	0,0909422	9,09422														
0,1697	0,0910864	9,10864														
0,16265	0,09123091	9,123091														
0,15555	0,09137607	9,137607														
0,1485	0,09152052	9,152052														
0,1414	0,09166531	9,166531														
0,13435	0,09180701	9,180701														
0,12725	0,09194794	9,194794														
0,1202	0,09208883	9,208883														
0,11315	0,09222943	9,222943														
0,10605	0,09236879	9,236879														
0,099	0,09250672	9,250672														
0,0919	0,09264522	9,264522														
0,08485	0,09278139	9,278139														
0,0778	0,09291711	9,291711														
0,0707	0,09305232	9,305232														
0,06365	0,09318537	9,318537														
0,05655	0,09331985	9,331985														
0,0495	0,09345269	9,345269														
0,0424	0,09358359	9,358359														
0,03535	0,09371295	9,371295														
0,0283	0,09384115	9,384115														
0,0212	0,09396984	9,396984														
0,01415	0,09409618	9,409618														
0,00705	0,09422328	9,422328														
0	0,09435174	9,435174														
