[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=Flat Samole Stage, Owner=User-1, Creation date=26-10-2009 9:12:11"
Comment - 2,"Goniometer=PW3050/60 (Theta/Theta); Minimum step size 2Theta:0.001; Minimum step size Omega:0.001"
Comment - 3,"Sample stage=PW3071/xx Bracket"
Comment - 4,"Diffractometer system=XPERT-PRO"
Comment - 5,"Measurement program=lixo, Owner=AnaP, Creation date=26-07-2013 11:02:14"
Comment - 6,"Fine Calibration Offset for 2Theta = 0.021 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.500
Divergence slit,Fixed,0.76mm
Monochromator used,NO
Generator voltage, 45
Tube current, 40
File date and time,29-Jun-2017 13:42
Unit cell,
h k l, 0 0 0
Scan axis,Gonio
Scan range,25.012999996,69.999736084
Scan step size,0.0167113
No. of points, 2692
Scan type,CONTINUOUS
Time per step,29.845
[Scan points]
Angle,Intensity
25.021355630,2276.0
25.038066899,2272.0
25.054778168,2331.0
25.071489437,2196.0
25.088200706,2265.0
25.104911975,2317.0
25.121623244,2274.0
25.138334513,2218.0
25.155045782,2334.0
25.171757051,2276.0
25.188468320,2293.0
25.205179589,2299.0
25.221890858,2194.0
25.238602127,2240.0
25.255313396,2236.0
25.272024665,2265.0
25.288735934,2172.0
25.305447203,2368.0
25.322158472,2264.0
25.338869741,2200.0
25.355581010,2240.0
25.372292279,2267.0
25.389003548,2231.0
25.405714816,2210.0
25.422426085,2134.0
25.439137354,2208.0
25.455848623,2108.0
25.472559892,2137.0
25.489271161,2123.0
25.505982430,2152.0
25.522693699,2089.0
25.539404968,2126.0
25.556116237,2196.0
25.572827506,2183.0
25.589538775,2203.0
25.606250044,2122.0
25.622961313,2119.0
25.639672582,2153.0
25.656383851,2143.0
25.673095120,2130.0
25.689806389,2092.0
25.706517658,2100.0
25.723228927,2002.0
25.739940196,2168.0
25.756651465,2196.0
25.773362734,2113.0
25.790074003,2148.0
25.806785272,2095.0
25.823496541,2102.0
25.840207810,2197.0
25.856919079,2068.0
25.873630348,2067.0
25.890341617,2025.0
25.907052886,2042.0
25.923764155,2067.0
25.940475424,2124.0
